Edad,Rol,Zona,Tipo de siniestro,Dia de la semana,Hora,Tipo de Vehiculo,X,Y,Dia,Mes,isMale,isHeridoLeve
58.0, CONDUCTOR,URBANA, CAIDA, DOMINGO,7,MOTO CON CASCO,577885,6138970,16,1,True,True
25.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,10,MOTO CON CASCO,578190,6136570,16,1,True,True
45.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,14,BICICLETA,574325,6138560,16,1,True,True
68.0, PEATON,URBANA, ATROPELLO DE PEATON, DOMINGO,21,MOTO,575550,6137360,16,1,False,True
11.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,0,AUTO,570240,6141215,17,1,True,True
62.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,6,BICICLETA,565205,6141035,17,1,True,True
50.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,19,MOTO,572890,6142535,17,1,True,True
30.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,19,AUTO,579025,6141405,17,1,False,True
25.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,21,MOTO CON CASCO,570280,6148555,17,1,True,True
21.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,3,MOTO,575790,6136440,17,1,True,False
6.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,0,AUTO,570240,6141215,17,1,True,True
43.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,12,BICICLETA,559150,6150205,17,1,True,True
53.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,19,MOTO CON CASCO,579025,6141405,17,1,True,True
5.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,16,AUTO,578390,6140500,18,1,False,True
41.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,16,AUTO,578390,6140500,18,1,True,True
30.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,15,MOTO,575575,6138265,18,1,False,True
20.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,21,MOTO CON CASCO,571010,6146040,18,1,True,True
22.0, PASAJERO,SUBURBANA, DESPISTE, MARTES,21,AUTO,570985,6150155,18,1,False,True
73.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,13,MOTO,579510,6139155,18,1,False,False
28.0, CONDUCTOR,URBANA, CAIDA, MARTES,0,MOTO CON CASCO,575815,6139845,18,1,True,True
25.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MARTES,8,MOTO CON CASCO,580295,6144870,18,1,True,True
35.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,8,AUTO,575890,6142760,18,1,False,True
22.0, CONDUCTOR,URBANA, ATROPELLO DE ANIMALES, MARTES,13,MOTO CON CASCO,578995,6141200,18,1,True,True
20.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,13,MOTO CON CASCO,577105,6140730,18,1,False,False
21.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,16,BICICLETA,569515,6141235,18,1,True,True
14.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,16,BICICLETA,570330,6143320,18,1,True,True
24.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,17,MOTO CON CASCO,577890,6138185,18,1,True,True
42.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,19,MOTO CON CASCO,583660,6138700,18,1,False,True
28.0, PEATON,SUBURBANA, ATROPELLO DE PEATON, MARTES,21,MOTO,574235,6138240,18,1,True,True
37.0, CONDUCTOR,SUBURBANA, DESPISTE, MARTES,23,MOTO CON CASCO,564805,6143210,18,1,True,True
46.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,12,AUTO,577995,6140230,19,1,True,True
24.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,15,MOTO CON CASCO,574750,6141870,19,1,True,True
32.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,20,MOTO,578260,6147995,19,1,True,True
26.0, PASAJERO,URBANA, COLISION CON OBSTI�CULO EN CALZADA, MIERCOLES,2,MOTO,579070,6142005,19,1,False,True
25.0, CONDUCTOR,URBANA, COLISION CON OBSTI�CULO EN CALZADA, MIERCOLES,2,MOTO CON CASCO,579070,6142005,19,1,True,True
63.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,10,AUTO,580410,6139105,19,1,False,True
42.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,12,AUTO,577995,6140230,19,1,False,True
0.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,12,AUTO,571840,6145220,19,1,True,True
47.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,13,AUTO,575695,6141400,19,1,False,True
63.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,15,MOTO CON CASCO,578145,6138470,19,1,True,True
5.0, PEATON,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,15,MOTO,573600,6136650,19,1,True,True
20.0, PEATON,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,15,MOTO,574750,6141870,19,1,False,True
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,16,BICICLETA,568525,6140675,19,1,True,True
26.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, MIERCOLES,18,MOTO,565880,6143195,19,1,False,True
31.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,18,AUTO,585855,6150995,19,1,True,True
40.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,18,AUTO,585855,6150995,19,1,True,True
42.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,18,AUTO,585855,6150995,19,1,True,True
31.0, PEATON,URBANA, ATROPELLO DE PEATON, MIERCOLES,22,MOTO,572915,6140835,19,1,True,True
31.0, CONDUCTOR,RURAL, COLISION ENTRE VEHICULOS, MIERCOLES,21,MOTO CON CASCO,579930,6143715,19,1,True,True
61.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,21,MOTO,579175,6141945,19,1,True,False
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,14,MOTO,566530,6144880,20,1,True,True
43.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,17,AUTO,574570,6138830,20,1,False,True
22.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,14,MOTO,579715,6144505,20,1,False,True
65.0, PEATON,URBANA, ATROPELLO DE PEATON, JUEVES,18,MOTO,578240,6138280,20,1,False,False
65.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,19,AUTO,574770,6141065,20,1,False,True
25.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,12,MOTO CON CASCO,578215,6140500,20,1,True,False
54.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,17,MOTO,578105,6140425,20,1,True,True
65.0, PEATON,URBANA, ATROPELLO DE PEATON, JUEVES,17,MOTO,574460,6139795,20,1,True,True
7.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,17,AUTO,570925,6147975,20,1,False,True
49.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,17,AUTO,570925,6147975,20,1,True,True
51.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, JUEVES,19,AUTO,572105,6147195,20,1,False,True
29.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,15,AUTO,574610,6137885,20,1,True,True
29.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, JUEVES,17,MOTO,579675,6143095,20,1,True,False
25.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,20,MOTO CON CASCO,574085,6145110,20,1,True,True
29.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,6,MOTO CON CASCO,578910,6141320,21,1,True,True
32.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, VIERNES,12,AUTO,568530,6139965,21,1,False,True
25.0, PEATON,SUBURBANA, ATROPELLO DE PEATON, VIERNES,14,MOTO,566335,6139105,21,1,True,True
29.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,16,AUTO,571170,6145025,21,1,True,True
68.0, CONDUCTOR,RURAL, COLISION ENTRE VEHICULOS, VIERNES,13,CAMION,565315,6156775,21,1,True,True
33.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, VIERNES,0,MOTO CON CASCO,576510,6142790,21,1,True,True
47.0, CONDUCTOR,SUBURBANA, CAIDA, VIERNES,7,MOTO,583100,6147905,21,1,True,True
41.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,16,AUTO,571170,6145025,21,1,True,True
5.0, PEATON,RURAL, ATROPELLO DE PEATON, VIERNES,18,MOTO,580580,6141300,21,1,True,True
60.0, PEATON,URBANA, ATROPELLO DE PEATON, VIERNES,19,MOTO,575195,6137825,21,1,False,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,20,MOTO CON CASCO,559800,6148895,21,1,True,True
43.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,10,AUTO,570835,6142085,21,1,True,True
43.0, CONDUCTOR,URBANA, CAIDA, SABADO,2,MOTO CON CASCO,570720,6145360,22,1,True,False
26.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,7,MOTO,577595,6146935,22,1,True,True
50.0, PASAJERO,URBANA, CAIDA, SABADO,9,MOTO CON CASCO,578975,6136625,22,1,False,True
30.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,12,AUTO,575445,6137735,22,1,False,True
37.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,13,AUTO,579010,6141305,22,1,True,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,12,AUTO,579005,6141000,22,1,False,True
35.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,20,AUTO,574795,6137715,22,1,False,True
19.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,20,MOTO CON CASCO,574345,6144675,22,1,True,True
21.0, PEATON,URBANA, ATROPELLO DE PEATON, SABADO,7,MOTO,573025,6136975,22,1,True,True
21.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,6,MOTO CON CASCO,576160,6142160,22,1,True,True
22.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,6,MOTO CON CASCO,576160,6142160,22,1,True,True
75.0, CONDUCTOR,URBANA, COLISION CON OBSTI�CULO EN CALZADA, SABADO,12,AUTO,573150,6140050,22,1,True,False
38.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,12,AUTO,579005,6141000,22,1,False,True
39.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,12,AUTO,579005,6141000,22,1,False,True
23.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,12,AUTO,579005,6141000,22,1,True,True
19.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,13,MOTO CON CASCO,575360,6140910,22,1,True,True
44.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,13,MOTO CON CASCO,575360,6140910,22,1,True,True
18.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,17,MOTO,576055,6145845,22,1,False,True
24.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,17,MOTO,576055,6145845,22,1,False,True
14.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,17,MOTO,576055,6145845,22,1,True,True
15.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,17,MOTO,576055,6145845,22,1,True,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,17,MOTO CON CASCO,575855,6144865,22,1,True,True
47.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,20,AUTO,574795,6137715,22,1,False,True
69.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,20,AUTO,574795,6137715,22,1,True,True
25.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,18,MOTO CON CASCO,577570,6144200,22,1,False,True
22.0, CONDUCTOR,URBANA, ATROPELLO DE PEATON, SABADO,20,MOTO CON CASCO,572825,6143820,22,1,True,True
64.0, PEATON,URBANA, ATROPELLO DE PEATON, SABADO,20,MOTO,572825,6143820,22,1,True,True
39.0, PEATON,URBANA, ATROPELLO DE PEATON, DOMINGO,1,MOTO,579510,6139155,23,1,True,True
43.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,5,AUTO,577750,6140425,23,1,False,True
28.0, CONDUCTOR,URBANA, CAIDA, DOMINGO,9,MOTO CON CASCO,576415,6138345,23,1,True,True
52.0, CONDUCTOR,URBANA, DESPISTE, DOMINGO,17,AUTO,573180,6142030,23,1,True,True
68.0, PASAJERO,URBANA, DESPISTE, DOMINGO,22,OMNIBUS,573105,6143615,23,1,False,True
74.0, PASAJERO,URBANA, DESPISTE, DOMINGO,22,OMNIBUS,573105,6143615,23,1,False,True
74.0, PASAJERO,URBANA, DESPISTE, DOMINGO,22,OMNIBUS,573105,6143615,23,1,True,True
56.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,5,AUTO,577750,6140425,23,1,False,True
20.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,12,MOTO CON CASCO,581125,6138625,23,1,True,True
54.0, PEATON,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,16,MOTO,582385,6139955,23,1,False,True
58.0, PEATON,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,16,MOTO,582385,6139955,23,1,False,True
46.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,18,MOTO CON CASCO,574235,6137750,23,1,False,True
66.0, PASAJERO,URBANA, DESPISTE, DOMINGO,22,OMNIBUS,573105,6143615,23,1,False,True
39.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,12,MOTO CON CASCO,581540,6139370,23,1,True,True
21.0, CONDUCTOR,RURAL, CAIDA, LUNES,6,MOTO CON CASCO,581445,6153360,24,1,True,True
64.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,6,MOTO CON CASCO,570845,6142525,24,1,True,True
23.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,12,MOTO CON CASCO,575485,6137470,24,1,True,True
20.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,16,MOTO CON CASCO,573755,6138605,24,1,True,True
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,16,MOTO CON CASCO,573755,6138605,24,1,True,True
15.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,17,MOTO,577135,6137280,24,1,True,True
22.0, CONDUCTOR,URBANA, ATROPELLO DE ANIMALES, LUNES,16,MOTO CON CASCO,579555,6149325,24,1,True,True
29.0, CONDUCTOR,URBANA, CAIDA, LUNES,20,MOTO CON CASCO,568955,6140700,24,1,True,True
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, LUNES,0,MOTO,568425,6140660,24,1,False,True
37.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, LUNES,2,MOTO,577765,6142855,24,1,True,False
22.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,1,MOTO,577765,6142855,24,1,True,False
30.0, CONDUCTOR,URBANA, CAIDA, LUNES,16,MOTO CON CASCO,575695,6139840,24,1,True,True
16.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,18,MOTO,576745,6135120,24,1,False,True
32.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, LUNES,18,BICICLETA,584070,6138470,24,1,True,True
45.0, PEATON,URBANA, ATROPELLO DE PEATON, LUNES,16,MOTO,576510,6138400,24,1,False,False
41.0, PEATON,SUBURBANA, ATROPELLO DE PEATON, LUNES,23,MOTO,578915,6144155,24,1,False,True
30.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,10,MOTO,575640,6141820,25,1,True,True
39.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MARTES,11,MOTO CON CASCO,575625,6142930,25,1,True,True
71.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,10,AUTO,571320,6145805,25,1,True,True
19.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,8,MOTO CON CASCO,572575,6137110,25,1,True,True
43.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, MARTES,9,MOTO CON CASCO,585000,6140055,25,1,True,True
30.0, CONDUCTOR,URBANA, CAIDA, MARTES,12,MOTO CON CASCO,577345,6135555,25,1,False,True
40.0, PEATON,URBANA, ATROPELLO DE PEATON, MARTES,14,MOTO,575505,6138145,25,1,True,True
64.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,10,AUTO,571320,6145805,25,1,False,True
38.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,10,AUTO,571320,6145805,25,1,True,False
65.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,10,AUTO,571320,6145805,25,1,True,True
33.0, PASAJERO,URBANA, CAIDA, MARTES,15,OMNIBUS,576280,6150200,25,1,False,True
19.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,13,MOTO CON CASCO,577450,6139860,25,1,True,True
5.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, MARTES,17,AUTO,579140,6145260,25,1,True,True
39.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MARTES,17,MOTO CON CASCO,574250,6143195,25,1,True,True
31.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,18,MOTO CON CASCO,575275,6138070,26,1,True,False
44.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,10,MOTO CON CASCO,575755,6136930,26,1,True,True
20.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,11,CAMION,574700,6142780,26,1,True,True
19.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, MIERCOLES,14,BICICLETA,575945,6143355,26,1,True,True
32.0, CONDUCTOR,URBANA, CAIDA, JUEVES,1,MOTO CON CASCO,585385,6140010,27,1,False,True
49.0, PEATON,URBANA, ATROPELLO DE PEATON, JUEVES,6,MOTO,571260,6142645,27,1,False,True
26.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,6,MOTO CON CASCO,575440,6139830,27,1,True,True
25.0, CONDUCTOR,RURAL, CAIDA, JUEVES,14,MOTO CON CASCO,575920,6141780,27,1,False,True
45.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,14,MOTO CON CASCO,579115,6140805,27,1,True,True
39.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,17,MOTO CON CASCO,575505,6137255,27,1,True,True
67.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,15,MOTO CON CASCO,578580,6137530,27,1,True,True
37.0, PEATON,SUBURBANA, ATROPELLO DE PEATON, JUEVES,17,MOTO,578975,6140790,27,1,False,True
28.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,17,MOTO CON CASCO,579030,6149655,27,1,False,True
2.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,17,MOTO CON CASCO,579030,6149655,27,1,True,True
21.0, PEATON,URBANA, ATROPELLO DE PEATON, JUEVES,16,MOTO,579330,6140620,27,1,True,False
58.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,6,MOTO CON CASCO,574220,6138850,27,1,True,True
5.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,17,AUTO,580040,6139130,27,1,False,True
18.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, JUEVES,17,AUTO,580040,6139130,27,1,False,True
27.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,17,AUTO,580040,6139130,27,1,False,True
28.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,17,AUTO,580040,6139130,27,1,False,True
32.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,18,AUTO,577230,6143705,27,1,True,True
37.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, JUEVES,20,AUTO,575085,6140320,27,1,False,True
47.0, CONDUCTOR,URBANA, DESPISTE, JUEVES,16,AUTO,570425,6148310,27,1,True,True
33.0, CONDUCTOR,URBANA, DESPISTE, VIERNES,8,AUTO,580985,6140100,28,1,True,True
87.0, PEATON,URBANA, ATROPELLO DE PEATON, VIERNES,9,MOTO,577930,6136405,28,1,False,True
22.0, PEATON,URBANA, ATROPELLO DE PEATON, VIERNES,12,MOTO,575230,6145195,28,1,True,True
43.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, VIERNES,15,MOTO CON CASCO,578995,6141200,28,1,False,True
46.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,15,MOTO CON CASCO,578995,6141200,28,1,True,True
41.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,18,MOTO CON CASCO,575760,6139140,28,1,True,True
20.0, CONDUCTOR,URBANA, DESPISTE, VIERNES,17,MOTO,580890,6140740,28,1,True,False
26.0, CONDUCTOR,SUBURBANA, ATROPELLO DE ANIMALES, VIERNES,20,MOTO CON CASCO,578920,6147990,28,1,True,True
6.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, VIERNES,23,AUTO,574340,6137950,28,1,True,True
30.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,23,MOTO CON CASCO,574340,6137950,28,1,True,False
55.0, PASAJERO,URBANA, DESPISTE, VIERNES,2,AUTO,565330,6147640,28,1,False,True
44.0, PASAJERO,URBANA, DESPISTE, VIERNES,8,AUTO,580985,6140100,28,1,True,True
19.0, PEATON,URBANA, ATROPELLO DE PEATON, VIERNES,10,MOTO,578450,6140415,28,1,False,True
20.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,12,MOTO CON CASCO,579025,6139635,28,1,True,True
21.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,12,MOTO,566530,6144880,28,1,True,True
38.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,15,AUTO,575585,6137665,28,1,False,True
25.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,16,MOTO CON CASCO,570720,6145360,28,1,False,True
28.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,17,MOTO CON CASCO,577335,6140510,28,1,True,False
42.0, CONDUCTOR,SUBURBANA, CAIDA, VIERNES,19,MOTO CON CASCO,566530,6144880,28,1,True,True
7.0, PEATON,SUBURBANA, ATROPELLO DE PEATON, VIERNES,19,MOTO,570540,6148765,28,1,True,True
30.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, VIERNES,22,MOTO CON CASCO,573790,6136880,28,1,True,True
34.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, SABADO,0,MOTO CON CASCO,565105,6141665,29,1,True,True
26.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,14,AUTO,576400,6138600,29,1,False,True
25.0, CONDUCTOR,URBANA, CAIDA, SABADO,15,MOTO CON CASCO,585635,6140130,29,1,True,True
44.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,23,MOTO,576585,6144690,29,1,True,True
27.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,0,MOTO CON CASCO,576355,6137480,29,1,False,True
40.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,9,MOTO CON CASCO,573635,6138800,29,1,True,True
48.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,14,MOTO,570390,6145595,29,1,True,True
24.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,14,AUTO,576400,6138600,29,1,True,True
44.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,16,BICICLETA,579395,6138910,29,1,True,True
63.0, PEATON,SUBURBANA, ATROPELLO DE PEATON, SABADO,16,MOTO,575190,6136395,29,1,False,False
19.0, CONDUCTOR,SUBURBANA, ATROPELLO DE PEATON, SABADO,16,MOTO CON CASCO,575190,6136395,29,1,True,True
33.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,17,MOTO CON CASCO,575885,6145265,29,1,True,True
36.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, SABADO,17,MOTO CON CASCO,574555,6139400,29,1,True,True
69.0, PEATON,URBANA, ATROPELLO DE PEATON, SABADO,18,MOTO,578890,6147855,29,1,True,True
28.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, SABADO,19,AUTO,578365,6136955,29,1,False,True
32.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, SABADO,20,AUTO,572225,6148865,29,1,False,True
51.0, CONDUCTOR,SUBURBANA, DESPISTE, DOMINGO,8,AUTO,576695,6148160,30,1,True,True
33.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, DOMINGO,13,MOTO CON CASCO,584060,6138690,30,1,True,True
46.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, DOMINGO,14,MOTO CON CASCO,575085,6140320,30,1,True,True
55.0, CONDUCTOR,SUBURBANA, CAIDA, DOMINGO,15,BICICLETA,580075,6141990,30,1,True,True
40.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, DOMINGO,20,AUTO,559795,6148870,30,1,False,True
11.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, DOMINGO,20,AUTO,559795,6148870,30,1,True,True
34.0, CONDUCTOR,SUBURBANA, COLISION ENTRE VEHICULOS, DOMINGO,20,AUTO,559795,6148870,30,1,True,True
28.0, CONDUCTOR,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,21,MOTO CON CASCO,579190,6143435,30,1,True,True
34.0, PEATON,URBANA, ATROPELLO DE PEATON, DOMINGO,2,MOTO,564655,6138895,30,1,False,True
28.0, CONDUCTOR,URBANA, CAIDA, DOMINGO,12,MOTO CON CASCO,578720,6146925,30,1,True,True
41.0, CONDUCTOR,URBANA, ATROPELLO DE ANIMALES, DOMINGO,17,MOTO CON CASCO,573455,6143055,30,1,True,True
60.0, CONDUCTOR,URBANA, CAIDA, DOMINGO,19,BICICLETA,577335,6138125,30,1,False,True
38.0, PASAJERO,SUBURBANA, COLISION ENTRE VEHICULOS, DOMINGO,20,AUTO,559795,6148870,30,1,True,True
18.0, PEATON,URBANA, ATROPELLO DE PEATON, DOMINGO,20,MOTO,578710,6137570,30,1,False,True
35.0, PASAJERO,URBANA, COLISION ENTRE VEHICULOS, DOMINGO,21,AUTO,575580,6143150,30,1,True,True
